brand,name,year,shape,weight_g,balance,core,surface,price_zar,price_high_zar,price_spread,cheapest_store,stores_count,stores,level,best_for,in_stock,url,description
Adidas,adidas Arrow Hit Hexagon Cup Padel Racket,,diamond,,,EVA,carbon,6499,6499,0,Virgin Active Padel Club,1,Virgin Active Padel Club,intermediate,,yes,https://virginactivepadelclub.co.za/products/adidas-arrow-hit-hexagon-cup-padel-racket,"Play with confidence in every situation with the adidas Arrow Hit Hexagon Cup. Its carbon construction combines Muscle Power System, Structural Reinforcement, and Power Groove to deliver firmness, torsion resistance, and a responsive feel that enhances powerful, precise shots. The ASC Carbon Fiber surface provides defined feedback and control during high-intensity moments, while Soft Performance E"
Adidas,adidas Arrow Hit Junior - Blue,2026,round,,,EVA,fibreglass,1799,1999,200,PadelZone,2,PadelZone | Virgin Active Padel Club,beginner,,yes,https://padelzone.co.za/products/adidas-arrow-hit-junior-2026-padel-racket,"Young players need a racket that combines learning and performance, and the adidas Arrow Hit Junior 2026 delivers both. Its lightweight design allows quick movements and fluid strokes, while the Soft Performance EVA core provides comfort and control on every shot. The Exoskeleton structure, together with Structural Reinforcement, increases stiffness and torsion resistance, ensuring stability and p"
Adidas,adidas Arrow Hit Junior - Pink,2026,round,,,EVA,fibreglass,1799,1999,200,PadelZone,2,PadelZone | Virgin Active Padel Club,beginner,,yes,https://padelzone.co.za/products/adidas-arrow-hit-junior-2026-padel-racket-pink,"Young players need a racket that combines learning and performance, and the adidas Arrow Hit Junior 2026 delivers both. Its lightweight design allows quick movements and fluid strokes, while the Soft Performance EVA core provides comfort and control on every shot. The Exoskeleton structure, together with Structural Reinforcement, increases stiffness and torsion resistance, ensuring stability and p"
Adidas,adidas Arrow HIT Light,,diamond,,,EVA,,6499,6499,0,Virgin Active Padel Club,1,Virgin Active Padel Club,intermediate,,yes,https://virginactivepadelclub.co.za/products/adidas-arrow-hit-light,"Choose how you want to dominate the game with the adidas Arrow Hit Light Ari Sánchez. Its Diamond shape, combined with a reinforced structure, provides rapid acceleration and amplified power on offensive shots, allowing you to execute crisp, precise attacks that put pressure on your opponent at every point. The 3D Spin Blade enhances accuracy on topspin and backspin shots, whilst the Extra Power G"
Adidas,Adidas Arrow HIT Pro Edition | 2026,2026,diamond,,,foam,carbon,8995,8995,0,PadelGear,1,PadelGear,advanced,,yes,https://www.padelgear.co.za/products/adidas-arrow-hit-padel-racket-2026-copy,"Strike with lethal precision and explosive speed. The Adidas Arrow HIT 2026 Pro Edition is engineered for advanced, aggressive players who want to completely dominate the net. Designed for lightning-fast maneuverability without sacrificing attacking weight, this racket allows you to hit through the ball with devastating power and pinpoint accuracy. Built with premium carbon materials and top-tier "
Adidas,Adidas Arrow Hit Pro EDT 2026 Padel Racket – Limited Edition,2026,diamond,345,,soft EVA,carbon,8499,8499,0,The Padel Market,1,The Padel Market,advanced,,yes,https://thepadelmarket.co.za/products/adidas-arrow-hit-pro-edt-2026-padel-racket-limited-edition,Adidas Arrow Hit Pro EDT 2026 - Limited Edition. diamond power racket from The Padel Market. The Padel Market Playing Profile Diamond · Power · Advanced Power Very high Control Low Comfort Low Manoeuvrability Medium Shape Diamond Weight 345-360g Face ASC Signature Core EVA Soft Balance High Level Advanced Description The Adidas Arrow Hit Pro EDT 2026 is a diamond-shaped power racket from Adidas' A
Adidas,Adidas Arrow HIT PRO-EDT 2026 - Ari Sanchez,2026,round,,,soft EVA,carbon,9299,9499,200,Virgin Active Padel Club,2,PadelZone | Virgin Active Padel Club,advanced,,yes,https://virginactivepadelclub.co.za/products/adidas-arrow-hit-pro-edt-2026-ari-sanchez,"The Adidas Arrow HIT PRO-EDT 2026 Padel Racket is a limited-edition control racket inspired by Ari Sánchez and built for players who want precision without losing attacking intent. Its diamond format, centred sweet spot and even balance give competitive players a stable platform for shaping points with confidence. Adidas introduces the Arrow HIT family as a fresh performance line alongside Metalbo"
Adidas,Adidas Cross IT 3.4,2025,diamond,345,high,soft EVA,15K carbon,3599,5249,1650,World of Padel,3,PadelDeals | Virgin Active Padel Club | World of Padel,improver,,yes,https://worldofpadel.co.za/product/adidas-cross-it-3-4/,"The 2025 Adidas Cross It 3.4 returns as a top choice for players seeking the perfect balance of power, control, and maneuverability. Built with 15K aluminized carbon for exceptional stiffness and durability, and a high-density EVA rubber core for a precise and powerful ball output, this racket ensures elite-level performance. Featuring Dynamic Air Flow technology for improved aerodynamics and a Sp"
Adidas,adidas Cross It Carbon - Maxi Arce,,diamond,360,,soft EVA,carbon,5099,5499,400,Virgin Active Padel Club,2,PadelZone | Virgin Active Padel Club,intermediate,,yes,https://virginactivepadelclub.co.za/products/adidas-cross-it-carbon-maxi-arce,"The Cross It Carbon is one of the great new additions to the adidas collection for 2025, developed together with Maxi Arce for those who prioritise control without sacrificing power. It incorporates technologies such as Dynamic Air Flow, which improves swing speed, Power Extra Grip for a more powerful swing, and 11 Thirteen for greater stiffness and durability. The Spin Blade Mould texture optimis"
Adidas,Adidas Cross It Carbon Control,,round,360,,EVA,carbon,4495,4495,0,World of Padel,1,World of Padel,improver,,yes,https://worldofpadel.co.za/product/adidas-cross-it-carbon-control/,"Adidas Cross It Carbon Control Make your mark with the all new, futuristic Cross IT Carbon Control Padel Racket. A majot innovation by Adidas this season and meticulously designed for players prioritising control. Made with a 6k carbon fiber face and soft performance EVA core this Padel Racket provides a unique performance. All for Padel, the official manufacturers for Adidas Padel, have become kn"
Adidas,adidas Cross IT Carbon CTRL,2026,round,,,soft EVA,carbon,4199,5999,1800,Virgin Active Padel Club,3,PadelDeals | PadelZone | Virgin Active Padel Club,intermediate,,yes,https://virginactivepadelclub.co.za/products/adidas-cross-it-carbon-ctrl,"The Cross It Carbon CTRL is one of adidas's major innovations for 2025. This new model brings together the best features of the Cross It range in a unique design. With a focus on control, it incorporates the most prestigious technologies, including Dynamic Air Flow, Power Extra Grip, and the 11 Thirteen hole arrangement. Made from 6K carbon fibre and EVA Soft Performance foam, it offers perfect ba"
Adidas,Adidas Cross It Control 3.4,2025,round,360,,EVA,carbon,4495,4895,400,PadelDeals,2,PadelDeals | World of Padel,improver,,yes,https://padeldeals.co.za/products/2025-adidas-cross-it-control-3-4,"Designed for precision and control, the Adidas Cross IT CTRL 3.4 features cutting-edge technology to elevate your game. The Dynamic Air Flow system enhances aerodynamics, while the Power Extra Grip handle provides extended leverage for improved shot execution. Its unique 11 Thirteen hole pattern optimizes power distribution, and the Spin Blade Mold 3D texture ensures exceptional spin on every shot"
Adidas,Adidas Cross It Ctrl,2026,round,,,EVA,15K carbon,3225,7499,4274,Africa Padel,4,Africa Padel | PadelDeals | PadelZone | Virgin Active Padel Club,advanced,,yes,https://africapadelshop.com/products/adidas-cross-it-ctrl-2024,"Control reaches new dimensions with the new Adidas Cross It Control. This racket is meticulously designed to optimizes airflow, minimising resistance during shots, and elevating overall performance on the court. The surface of the racket is made of Carbon Aluminised Fibre 15K which features braided Carbon Fibre filaments that provide more flexibility and rigidity. With its High density EVA rubber,"
Adidas,adidas Cross IT CTRL 3.4,,,,,,,5249,5249,0,Virgin Active Padel Club,1,Virgin Active Padel Club,intermediate,,yes,https://virginactivepadelclub.co.za/products/adidas-cross-it-ctrl-3-4,"The Cross It CTRL 3.4 utilises all the technologies from this renowned adidas range to enhance control. The aerodynamic improvement from Dynamic Air Flow, the extended Power Extra Grip handle, and the 11 Thirteen hole arrangement make this racquet truly unique. Additionally, the Spin Blade Mold, a 3D texture on the racquet’s surface, ensures optimal spin shots."
Adidas,Adidas Cross It Light 3.3 Padel Racket – Martita Ortega Edition,,round,355,,soft EVA,carbon,3699,3699,0,The Padel Market,1,The Padel Market,improver,,no,https://thepadelmarket.co.za/products/adidas-cross-it-light-3-3-marta-ortega-edition,Adidas Cross It Light 3.3 - Martita Ortega Edition. lightweight control racket from The Padel Market. The Padel Market Playing Profile Round · Control · Intermediate Power Low Control Very high Comfort Very high Manoeuvrability Very high Shape Round Weight 355g(Lightweight) Face Carbon Aluminised Core EVA Soft Balance Low Level Intermediate Description The Adidas Cross It Light 3.3 is a lightweigh
Adidas,Adidas Cross It Light 3.4,,round,345,,EVA,carbon,3999,4549,550,PadelZone,3,PadelZone | Virgin Active Padel Club | World of Padel,improver,,yes,https://padelzone.co.za/products/adidas-cross-it-light-3-4-padel-racket,"Produced by Adidas for Marta Ortega, the Cross IT Light 3.4 combines lightweight agility with cutting-edge technology, giving you the ultimate in versatility. Made with an impressive 24k aluminised carbon face and a soft energy core, this Padel Racket has that added power needed during your toughest games. All for Padel, the official manufacturers for Adidas Padel, have become known for producing "
Adidas,Adidas Cross It Light Pro EDT 2026 Padel Racket – Limited Edition,2026,round,345,,soft EVA,carbon,6499,6499,0,The Padel Market,1,The Padel Market,intermediate,,yes,https://thepadelmarket.co.za/products/adidas-cross-it-light-pro-edt-2026-padel-racket-limited-edition,Adidas Cross It Light Pro EDT 2026 - Limited Edition. lightweight control racket from The Padel Market. The Padel Market Playing Profile Round · Control · Advanced Power Medium Control Very high Comfort Very high Manoeuvrability Very high Shape Round Weight 345-360g Face Carbon Aluminized Core EVA Soft Balance Medium Level Advanced Description The Adidas Cross It Light Pro EDT 2026 is a lightweigh
Adidas,Adidas Cross IT Light PRO-EDT 2026 &#8211; Marta Ortega,2026,round,345,medium,soft EVA,carbon,6499,6499,0,World of Padel,1,World of Padel,intermediate,,yes,https://worldofpadel.co.za/product/adidas-cross-it-light-pro-edt-2026-marta-ortega/,"Discover the power, precision and poise of the Adidas Cross IT Light PRO-EDT 2026 Marta Ortega edition—an exclusive padel racket engineered for players who demand speed, control and a signature touch. Inspired by world-class star Marta Ortega, this limited-edition model fuses cutting-edge technology with a sleek blue design that commands attention on and off the court. At just 345–360 grams and fe"
Adidas,Adidas Cross IT Light PRO-EDT 2026 - Marta Ortega,2026,round,,medium,soft EVA,carbon,7499,7499,0,PadelZone,1,PadelZone,advanced,,yes,https://padelzone.co.za/products/adidas-cross-it-light-pro-edt-2026-padel-racket,"The Adidas Cross IT Light PRO-EDT 2026 Padel Racket is a limited-edition control racket built for players who want Marta Ortega-inspired speed, precision and confidence. Its round shape, medium balance and light 345-360 gram range make it fast through the air while still giving advanced players enough punch to finish points. Adidas has shaped modern Padel with rackets that blend elite-player feedb"
Adidas,adidas Cross IT PRO EDT 2025,2025,round,,,soft EVA,carbon,6629,6629,0,Virgin Active Padel Club,1,Virgin Active Padel Club,advanced,,yes,https://virginactivepadelclub.co.za/products/adidas-cross-it-pro-edt-2025,"The Cross It Pro Edt 2025 is a high-performance racket created for those who chase perfection in every point. Designed for demanding players, it integrates all the innovative Cross It technologies, delivering a unique edge in every aspect of the game. With Spin Blade Mold, you can apply spin with professional precision, while the 24K Aluminized Carbon and EVA Soft Energy provide exceptional rigidi"
