brand,name,year,shape,shape_source,profile,weight_g,balance,core,surface,colours,price_zar,price_high_zar,price_spread,cheapest_store,stores_count,stores,availability,level,best_for,needs_review,url,description
Adidas,adidas Cross IT PRO EDT 2025,2025,round,store,control,,,soft EVA,carbon,,6629,6629,0,Virgin Active Padel Club,1,Virgin Active Padel Club,low,advanced,,,https://virginactivepadelclub.co.za/products/adidas-cross-it-pro-edt-2025,"The Cross It Pro Edt 2025 is a high-performance racket created for those who chase perfection in every point. Designed for demanding players, it integrates all the innovative Cross It technologies, delivering a unique edge in every aspect of the game. With Spin Blade Mold, you can apply spin with professional precision, while the 24K Aluminized Carbon and EVA Soft Energy provide exceptional rigidi"
Adidas,adidas Cross IT PRO EDT 2026 - Martita Ortega,2026,round,store,control,,,foam,carbon,,7495,7499,4,PadelGear,2,PadelGear | Virgin Active Padel Club,medium,advanced,,,https://www.padelgear.co.za/products/adidas-cross-it-pro-edt-martita-ortega,"The adidas Cross It Pro EDT 2026 by Martita Ortega padel racket is a limited edition created for players who value fluid movement and control in every rally. Its round shape, centered sweet spot, and even balance support a smooth and consistent playing style, allowing quick movement and precise shot execution throughout the match. It’s ideal for players who focus on rhythm, placement, and confiden"
Adidas,adidas Cross IT Team,,diamond,store,power,,,,,,2939,2939,0,Virgin Active Padel Club,1,Virgin Active Padel Club,low,improver,,"core,surface",https://virginactivepadelclub.co.za/products/adidas-cross-it-team,"The Cross It Team is one of the two innovative models in the Cross It range. This racquet is designed for high-level players, featuring all the Cross It technologies and made from premium materials. The aerodynamic enhancement of Dynamic Air Flow improves handling, while the Power Extra Grip and 11 Thirteen hole arrangement increase power. Its diamond shape complements aggressive play, resulting i"
Adidas,adidas Cross IT Team Light,2026,round,store,control,345,low,EVA,fibreglass,,2939,3999,1060,Virgin Active Padel Club,3,PadelZone | Virgin Active Padel Club | World of Padel,high,improver,,,https://virginactivepadelclub.co.za/products/adidas-cross-it-team-light,"2026 Adidas Cross IT Team Light The Adidas Cross It Team Light 2026 is a lightweight control-focused padel racket designed for intermediate players seeking comfort, precision, and easy maneuverability on the court. Engineered with a round shape and low balance, this racket offers excellent control and stability, making it ideal for players who prioritize accurate shot placement and consistent perf"
Adidas,Adidas Cross It Team Light 3.4,2025,round,store,control,340,,EVA,carbon,,2800,2995,195,World of Padel,2,PadelDeals | World of Padel,medium,improver,,,https://worldofpadel.co.za/product/adidas-cross-it-team-light-3-4/,"Adidas Cross It Team Light 3.4 The Adidas Cross It Team Light 3.4 is a standout from the 2025 collection , designed for players who prioritize lightness without compromising performance . Featuring the latest Cross It technology , this racquet offers a perfect blend of power, control, and maneuverability . With its reduced weight , it allows for faster reaction times and effortless handling , maki"
Adidas,Adidas CrossIt Control Padel Racket | 2026,2026,round,store,control,,,EVA,15K carbon,,7995,7995,0,PadelGear,1,PadelGear,low,advanced,,,https://www.padelgear.co.za/products/adidas-crossit-control-padel-racket-2026,"Bring elite precision and a sharp aesthetic to the court with the Adidas Cross It CTRL Padel Racket. Crafted specifically for the rigorous demands of modern padel, this 2026 model offers a perfect balance of exceptional stability, precise touch, and quick response. ​Whether you are dictating the pace of the rally from the baseline or defending low off the glass, the Cross It CTRL is engineered to "
Adidas,Adidas CrossIt Team Control Padel Racket | 2026,2026,round,store,control,345,,EVA,fibreglass,,3995,3995,0,PadelGear,1,PadelGear,low,improver,,,https://www.padelgear.co.za/products/adidas-crossit-team-light-control-padel-racket-2026,"Bring elite control and a sharp aesthetic to the court with the Adidas Cross It Team Light 2026 Padel Racket. Crafted specifically for the rigorous demands of modern padel, this lightweight 2026 model offers a perfect balance of accessible precision, high maneuverability, and supreme comfort. ​Whether you are defending low off the glass or setting up the point with intelligent shot placement, the "
Adidas,Adidas CrossIt Team Light Padel Racket | 2026,2026,round,store,control,,,EVA,fibreglass,,4495,4495,0,PadelGear,1,PadelGear,low,improver,,,https://www.padelgear.co.za/products/adidas-crossit-team-light-2026,"Made by Adidas for our ladies of Padel, the Cross IT Team Light 2026 is a the lightweight and comfortable padel racket with high levels of manuverability. Featuring a round shape with centred sweet spot and Fibreglass face, this innovative racket weighs just 345-360 grams and combines a Soft Performance EVA core with revolutionary the 11 Thirteen technology for exceptional control with improved ha"
Adidas,adidas Drive Black 3.4,2025,round,store,control,,,soft EVA,fibreglass,"Black, Grey",1395,1499,104,PadelDeals,4,PadelDeals | PadelZone | Virgin Active Padel Club | World of Padel,high,beginner,,,https://padeldeals.co.za/products/2025-adidas-drive-black-3-4,"Everything a beginner needs for a smooth and confident start in padel, perfectly combined in this racquet. The ADIDAS DRIVE BLACK 3.4 is perfect for those starting out, offering all the features beginners need to improve and gain confidence on the court. Its Structural Reinforcement enhances durability by resisting torsion, while the Smart Holes Lineal pattern strengthens the striking surface for "
Adidas,adidas Drive Light 3.4,2025,round,store,control,,,soft EVA,fibreglass,,1399,1999,600,Virgin Active Padel Club,4,PadelDeals | PadelZone | Virgin Active Padel Club | World of Padel,high,beginner,,,https://virginactivepadelclub.co.za/products/adidas-drive-light-3-4,"A lightweight companion that combines comfort and precision for smooth shots on the court. The ADIDAS DRIVE LIGHT 3.4 is the ideal choice for beginners seeking control and comfort in every shot. Its lightweight design enhances manoeuvrability and precision, making quick movements on the court effortless while ensuring better control during defensive plays. Equipped with a fibreglass surface and lo"
Adidas,adidas Match Blue 3.4,2025,round,store,control,,,soft EVA,fibreglass,"Black, Blue",1395,1499,104,PadelDeals,3,PadelDeals | PadelZone | Virgin Active Padel Club,high,beginner,,,https://padeldeals.co.za/products/2025-adidas-match-blue-3-4,"Shape your style with a design that combines powerful shots with precise control. The ADIDAS MATCH BLUE 3.4 is the ideal racquet for players who want to refine their technique while delivering outstanding performance on the court. Its all-round shape offers the versatility needed for both offensive and defensive play, making it a reliable companion for any match. Crafted with a fibreglass surface "
Adidas,Adidas Match Light 2026,2026,teardrop,store,hybrid,,,EVA,fibreglass,,1999,1999,0,PadelZone,2,PadelZone | Virgin Active Padel Club,medium,beginner,,,https://padelzone.co.za/products/adidas-match-light-2026-padel-racket,"The Adidas Match Light 2026 is a lightweight Padel racket designed for women and lighter-framed players who want manoeuvrability without sacrificing ball output. Part of the Adidas Discovery range, it brings the same trusted technology found across the 2026 collection into a more accessible package. Adidas understands that comfort on court starts with a racket that moves the way you do. The Match "
Adidas,Adidas Metalbone 3.4,2025,diamond,store,power,360,,EVA,carbon,,4599,6795,2196,The Padel Market,6,Africa Padel | PadelDeals | PadelZone | The Padel Market | Virgin Active Padel Club | World of Padel,high,intermediate,,,https://thepadelmarket.co.za/products/adidas-metalbone-3-4-2025,"The Adidas Metalbone 3.4 2025 is the ultimate weapon for advanced players seeking power, precision, and customisation. Featuring a diamond-shaped design and Weight & Balance System, this racket lets you fine-tune its balance for optimal performance. Crafted with aluminized 16K carbon and low-density EVA rubber, it delivers exceptional strength, control, and comfort. The Power Groove enhances struc"
Adidas,adidas Metalbone Carbon 3.4,2025,round,store,control,360,,EVA,carbon,,3990,4199,209,World of Padel,4,PadelDeals | PadelZone | Virgin Active Padel Club | World of Padel,high,improver,,,https://worldofpadel.co.za/product/2025-adidas-metalbone-carbon-3-4/,"Elevate your game with the 2025 Adidas Metalbone Carbon 3.4 , crafted for elite players who demand unparalleled performance. Featuring an Octagonal Structure internal tubular frame , this racket delivers unmatched power and stability. The Power Extra Grip handle enhances striking inertia, while the low-polyhedron frame and core design optimize energy transfer. Add precision to your shots with the "
Adidas,Adidas Metalbone Carbon Control 3.4,2025,round,store,control,360,,soft EVA,carbon,,3995,3995,0,PadelDeals,2,PadelDeals | World of Padel,medium,improver,,,https://padeldeals.co.za/products/2025-adidas-metalbone-carbon-ctrl-3-4,"The 2025 Adidas Metalbone Carbon CTRL 3.4 is a top-tier padel racket designed for elite players seeking ultimate control. Its round shape, paired with advanced features like the Octagonal Structure, Power Extra Grip handle, and low-polyhedron design in the core and frame, provides an exceptional balance of precision and power. Crafted with premium materials, this racket offers superior performance"
Adidas,Adidas Metalbone Carbon CTRL 3.4 Padel Racket,2025,round,store,control,360,,soft EVA,carbon,,3499,3999,500,The Padel Market,2,PadelZone | The Padel Market,medium,improver,,,https://thepadelmarket.co.za/products/adidas-metalbone-carbon-ctrl-3-4-2025,Elevate Your Game with Precision &amp; Adaptability. The Padel Market Playing Profile Round · Control · Intermediate Power Low Control Very high Comfort Very high Manoeuvrability Very high Shape Round Weight ~345‑360g(varies) Level Intermediate Description The Adidas Metalbone Carbon CTRL 3.4 2025 is a round-shaped control racket that adds a crisp carbon feel while staying friendlier than the stif
Adidas,Adidas Metalbone Control 3.4,,round,store,control,360,low,soft EVA,carbon,,4950,4950,0,World of Padel,1,World of Padel,low,intermediate,,,https://worldofpadel.co.za/product/adidas-metalbone-control-3-4/,"Adidas Metalbone Control 3.4 Dominate the court with the new Adidas Metalbone CTRL 3.4 2025! This control-focused variant of the Metalbone 3.4 features a round shape to enhance striking precision, with a strategically positioned sweetspot near the center, thanks to a low balance. The padel racket is made of fiberglass. However, it’s important not to mistake a control-focused racket for one intende"
Adidas,adidas Metalbone CTRL 3.4,2025,round,store,control,345,low,soft EVA,carbon,,4599,6395,1400,The Padel Market,5,Africa Padel | PadelDeals | PadelZone | The Padel Market | Virgin Active Padel Club,high,intermediate,,,https://thepadelmarket.co.za/products/adidas-metalbone-ctrl-3-4-2025,"The 2025 Adidas Metalbone CTRL 3.4 is engineered for players who demand control without sacrificing performance. Featuring the innovative Weight & Balance System technology, this racket offers versatility and adaptability for any playing style. Its Carbon Fibre Aluminised 16K construction and low-density EVA Soft Performance rubber ensure excellent ball output and optimal feel on every shot. Desig"
Adidas,Adidas Metalbone Hard + Padel Racket | 2026,2026,diamond,store,power,,,EVA,carbon,,7995,7995,0,PadelGear,1,PadelGear,low,advanced,,,https://www.padelgear.co.za/products/adidas-metalbone-hard-padel-racket-2026-copy,"Bring elite power and a sharp aesthetic to the court with the Adidas Metalbone HRD+ Padel Racket. Crafted specifically for the rigorous demands of modern padel, this 2026 model offers a perfect balance of explosive power, precision, and elite customization. ​Whether you are dominating points at the net or finishing with aggressive smashes, the Metalbone HRD+ is engineered to maximize your impact a"
